datetime,accel_x,accel_y,accel_z,disp_x,disp_y,disp_z,total_displacement
2017-07-16 14:02:32.474889993,-0.2657,-0.731,-0.1155,-0.0,-0.0,-0.0,0.0
2017-07-16 14:02:32.674932003,-0.2522,-1.0374,-0.3408,-0.010092238413892672,-0.04151343430044512,-0.013637727404657506,0.04484647268608726
2017-07-16 14:02:32.874321997,-0.0586,-0.9542,-0.3389,-0.022481305497535634,-0.12082708788031227,-0.04070443775764748,0.12946600138907677
2017-07-16 14:02:33.274931013,-0.2946,-1.2458,-0.4555,-0.09465272820079641,-0.4801173803400951,-0.16818823897487978,0.5174544633008403
2017-07-16 14:02:33.475531995,-0.2476,-1.0794,-0.1989,-0.14075546129318534,-0.7034642921538314,-0.2400283709864958,0.7564970119556186
2017-07-16 14:02:33.674485981,-0.2711,-0.7115,-0.1217,-0.19721054357678275,-0.9531405397607112,-0.3160958865288198,1.0233696773471601
2017-07-16 14:02:33.748850100,-0.342,-0.8079,-0.443,-0.22020333590429383,-1.0509311007038664,-0.3469778574954516,1.1284233785074436
2017-07-16 14:02:33.874885976,-0.2467,-0.9885,-0.3435,-0.2630914631366774,-1.2323735982908643,-0.4047746151851219,1.3235574384355346
2017-07-16 14:02:34.274954974,-0.2912,-1.0087,-0.4866,-0.44583704638212907,-1.9697645806274682,-0.6661186602427074,2.1266069793322853
2017-07-16 14:02:34.474892973,-0.2481,-1.2221,-0.2441,-0.5470836062109238,-2.38713590303115,-0.8064855915551454,2.578398204527599
2017-07-16 14:02:34.674889028,-0.2284,-0.8409,-0.0957,-0.6574952045932864,-2.8382630906253485,-0.950721130202586,3.0646219967694233
2017-07-16 14:02:34.748909710,-0.2436,-0.7328,-0.3027,-0.6996944190589183,-3.0092451506891753,-1.0057627597559924,3.249105628618513
2017-07-16 14:02:34.874976992,-0.2858,-0.8755,-0.1812,-0.7761076246700102,-3.3143651242026118,-1.1023859401709326,3.578074060537047
2017-07-16 14:02:35.274851977,-0.2838,-0.7603,-0.3343,-1.063863609834814,-4.4037524007918165,-1.4623212429911072,4.760590762238811
2017-07-16 14:02:35.475093007,-0.2393,-1.0748,-0.4743,-1.217555117809524,-4.992368658318816,-1.6615798702139313,5.400651159866588
2017-07-16 14:02:35.675179004,-0.3241,-1.1183,-0.2939,-1.3841027839586728,-5.625299666790551,-1.8724503370252106,6.088169439362036
2017-07-16 14:02:35.751630060,-0.2159,-1.1903,-0.3455,-1.4490010305744379,-5.874093922817529,-1.9550414076848315,6.358204959455923
2017-07-16 14:02:35.874980986,-0.1565,-0.797,-0.2035,-1.5560931478117797,-6.287640885286495,-2.091395362483988,6.806598882644154
2017-07-16 14:02:36.274886012,-0.2254,-1.1874,-0.3452,-1.9393338176211943,-7.818258369160138,-2.588662122504403,8.460930868858387
2017-07-16 14:02:36.474891006,-0.3039,-0.8262,-0.394,-2.1431610536796755,-8.616817630068333,-2.853121547715484,9.326467066253127
2017-07-16 14:02:36.674745023,-0.2221,-1.013,-0.46,-2.355705463060467,-9.455234954897387,-3.135754490389239,10.23639450710076
