datetime,accel_x,accel_y,accel_z,disp_x,disp_y,disp_z,total_displacement
2017-07-04 19:22:35.552372992,2.4698,-1.6364,-1.7772,0.0,-0.0,-0.0,0.0
2017-07-04 19:22:35.752009987,-0.0681,1.0203,-0.1537,-0.0027141207175161047,0.04066398484701442,-0.006125702706053236,0.04121225968750581
2017-07-04 19:22:35.952926993,3.9912,-1.2208,-1.6964,0.1556696943968157,0.03230787571524787,-0.08077035162760791,0.17832751411063105
2017-07-04 19:22:36.153171002,-0.5897,-0.5183,0.642,0.2898773908759056,0.0031971376254119367,-0.12942226909202137,0.31747322275578765
2017-07-04 19:22:36.353133976,2.8399,-1.7761,-2.073,0.5374506756956077,-0.09689044231244566,-0.2608952062871167,0.6052332569189864
2017-07-04 19:22:36.552635014,-0.0437,0.9832,-0.2529,0.7827127505471765,-0.157614796159056,-0.40213001480841193,0.8939743970870759
2017-07-04 19:22:36.752027988,3.249,-0.0919,-1.7386,1.1570142801591068,-0.22195997694950323,-0.612410810956757,1.327778323831291
2017-07-04 19:22:36.953415989,-0.537,-0.5603,0.4944,1.5132817076789262,-0.3096731218678132,-0.80474412867981,1.7417037870566945
2017-07-04 19:22:37.152518987,1.1282,-1.1907,-0.9458,1.9102309368279742,-0.44359278354161696,-1.0323885875064847,2.2162091474494265
2017-07-04 19:22:37.353341996,0.1958,0.9824,-0.5193,2.3185059217082173,-0.539049275363528,-1.2829429284820641,2.7040684880394856
2017-07-04 19:22:37.556309998,2.8653,-0.6178,-1.7688,2.849180623647003,-0.6609762340114012,-1.6090409456166166,3.3382229663047127
2017-07-04 19:22:37.752228975,-0.4922,-0.52,0.2885,3.342532407955687,-0.7986285093351237,-1.912739810067444,3.9330527551984003
2017-07-04 19:22:37.953097999,2.328,-1.529,-1.9644,3.942280106265571,-1.0014513274107213,-2.3033721929377418,4.674398427244815
2017-07-04 19:22:38.153083026,0.1336,0.9607,-0.4354,4.544731597159371,-1.1649593037158623,-2.70969884871566,5.417950103153765
2017-07-04 19:22:38.353106975,3.5709,-0.8045,-1.509,5.2901705497576215,-1.360686809940301,-3.176479042126363,6.318812558173915
2017-07-04 19:22:38.552702009,-0.7544,-0.5076,0.4214,6.003957122841972,-1.5762164730537727,-3.6254705022200095,7.188601801833117
2017-07-04 19:22:38.752357006,1.5021,-0.7856,-1.1106,6.777835021236516,-1.8231265660661506,-4.118867717871263,8.13805316573432
2017-07-04 19:22:38.953103005,0.1319,0.5836,-0.2278,7.561257158371608,-2.047867412749015,-4.624141173348592,9.096650611421927
2017-07-04 19:22:39.153140008,1.7504,-1.3917,-0.9421,8.411954310621807,-2.327503119011336,-5.165328046312756,10.141935708681132
