datetime,accel_x,accel_y,accel_z,disp_x,disp_y,disp_z,total_displacement
2017-07-02 19:34:19.279332995,0.2705,-0.9325,-0.0228,0.0,-0.0,-0.0,0.0
2017-07-02 19:34:19.480033993,0.2881,-0.9492,0.0329,0.011604924581340268,-0.038234621355807644,0.0013252413006806484,0.039978954579448514
2017-07-02 19:34:19.679463028,0.5427,-1.093,-0.3246,0.04472053361068234,-0.11969765732879412,-0.010267887974585216,0.12819081410102762
2017-07-02 19:34:19.794739720,0.3253,-1.2473,-0.2801,0.06818528902422227,-0.18336104805254266,-0.020691276018108995,0.1967196901316723
2017-07-02 19:34:19.879589974,0.4341,-1.0032,-0.3582,0.08858202564625957,-0.2374435575923122,-0.030942371579003116,0.2553108863104379
2017-07-02 19:34:20.279039025,0.3748,-1.3465,0.0717,0.24440654213225982,-0.7068944020486289,-0.06776097565216241,0.7510165133378024
2017-07-02 19:34:20.479637026,0.2855,-0.9061,0.0958,0.3341479357574385,-0.9791074362526413,-0.0823958392973526,1.0378320138778203
2017-07-02 19:34:20.679467976,0.4045,-0.9233,-0.0762,0.4396988335592152,-1.2871491691747639,-0.10001759136620804,1.3638517392016323
2017-07-02 19:34:20.796579710,0.4146,-1.0851,-0.4229,0.5072436674216889,-1.4825605870373735,-0.11614503063997486,1.5712325418340747
2017-07-02 19:34:20.879468977,0.1892,-0.9028,-0.2415,0.5563504293537009,-1.6270715586993754,-0.12921895641673453,1.724408651123014
2017-07-02 19:34:21.279623985,0.2322,-1.1115,-0.2103,0.8305983119060165,-2.5026884629267547,-0.2260085320827871,2.646587038958293
2017-07-02 19:34:21.479462981,0.3572,-0.7431,-0.1521,0.9818237957501309,-2.9696511756302555,-0.28041983801112086,3.1402931959251092
2017-07-02 19:34:21.679457008,0.3168,-1.0878,0.0087,1.1458378403399576,-3.4804855495090035,-0.3345253759018726,3.6794879051055758
2017-07-02 19:34:21.795649880,0.4142,-1.0142,-0.3795,1.2467190251240634,-3.7909634727216552,-0.3710832512208534,4.00791905587585
2017-07-02 19:34:21.879472017,0.3884,-0.9716,-0.2858,1.3222241889259778,-4.0217704554544556,-0.3994643648398365,4.252350665329024
2017-07-02 19:34:22.279422998,0.278,-1.6003,-0.2433,1.7269604607842726,-5.379033748245633,-0.5738011594271701,5.678524832070179
2017-07-02 19:34:22.479838013,0.4482,-0.8475,-0.1721,1.9477758610753246,-6.093197789659614,-0.668073742705156,6.43173480754552
2017-07-02 19:34:22.678951025,0.2337,-1.0107,0.007,2.1764219947902532,-6.84279244360835,-0.7614563589805159,7.220833533072354
2017-07-02 19:34:22.792909860,0.24,-0.8008,-0.3247,2.3104003811126788,-7.282209459325305,-0.8191190133803423,7.683715278991912
2017-07-02 19:34:22.879472017,0.2849,-0.6833,-0.2217,2.414303975880854,-7.621106840235778,-0.864580272446796,8.040996965908322
2017-07-02 19:34:23.279325008,0.4699,-1.2238,-0.4049,2.9693902995294876,-9.38222559141227,-1.1393139754448254,9.906637781494538
2017-07-02 19:34:23.479552984,0.4214,-1.1276,-0.1694,3.264246433962448,-10.309319697317603,-1.2836794266670133,10.889683662695875
2017-07-02 19:34:23.679470002,0.3181,-0.8176,-0.0479,3.5713580945577985,-11.267650874968776,-1.4297350858878426,11.9062461462699
2017-07-02 19:34:23.794519780,0.1312,-0.6786,-0.1729,3.7498336896144866,-11.82814090318696,-1.5160768987088022,12.500586349776187
2017-07-02 19:34:23.879589974,0.4455,-1.3182,-0.1008,3.8850263051458254,-12.252118595977546,-1.5806493106906203,12.950146397819623
2017-07-02 19:34:24.279453992,0.4113,-1.0264,-0.3862,4.586249063428699,-14.409096093960725,-1.945915529411201,15.246059096186087
2017-07-02 19:34:24.480444014,0.3306,-1.0563,-0.3397,4.952071074848612,-15.535963398153873,-2.1432379654914513,16.446356302106953
2017-07-02 19:34:24.679466009,0.2721,-0.8109,-0.1709,5.325088893814884,-16.683916344920767,-2.345397593388035,17.66948007730888
2017-07-02 19:34:24.795140260,0.1741,-0.7998,-0.089,5.544221400463687,-17.361823733446005,-2.4640863460600997,18.39138482576688
2017-07-02 19:34:24.878702998,0.2646,-1.0059,-0.0389,5.704369708096502,-17.85856596224154,-2.550098379426453,18.92012721255157
2017-07-02 19:34:25.279510021,0.4571,-0.8119,-0.2862,6.54594931365022,-20.37160896161057,-3.0086303616777865,21.60795595966586
2017-07-02 19:34:25.479668021,0.3027,-1.5223,-0.3186,6.978350751003554,-21.687579361987353,-3.2503796257624953,23.01333190778996
2017-07-02 19:34:25.679611980,0.2901,-0.9168,-0.1516,7.421887293380455,-23.038793967510216,-3.497930974954372,24.45620493000851
2017-07-02 19:34:25.798389910,0.4275,-1.0693,-0.2592,7.691404139345209,-23.856577151136207,-3.6486472104325904,25.329954549289035
2017-07-02 19:34:25.879463970,0.2335,-0.8627,0.0081,7.876902614205873,-24.420440628935786,-3.751468106735862,25.9321620437039
2017-07-02 19:34:26.279335975,0.1457,-0.6735,-0.1363,8.815111903285949,-27.309208871780722,-4.280393508103686,29.014149231956065
2017-07-02 19:34:26.479614973,0.389,-1.2115,-0.3662,9.30062475161863,-28.804666169096965,-4.559998797676878,30.61052111477939
