datetime,accel_x,accel_y,accel_z,disp_x,disp_y,disp_z,total_displacement
2017-07-01 16:03:50.216769993,0.389,-0.7425,-0.1681,0.0,-0.0,-0.0,0.0
2017-07-01 16:03:50.416692972,0.4155,-1.1638,-0.3671,0.01660720157464341,-0.04651615208801444,-0.014672692414083264,0.0515251341763845
2017-07-01 16:03:50.616891980,0.3702,-1.1135,-0.2782,0.04807481609175346,-0.13772521020610537,-0.040515799700913666,0.15139666936222998
2017-07-01 16:03:50.816815972,0.119,-0.9451,-0.008,0.08425558584124807,-0.2665842446419006,-0.06664316279332383,0.2874151603236024
2017-07-01 16:03:51.167779920,0.2606,-0.8398,-0.0961,0.1798700385387412,-0.5962375377370442,-0.12434659038688967,0.6350704738149195
2017-07-01 16:03:51.217023015,0.2962,-1.386,-0.1905,0.19400377370037641,-0.6458514616264983,-0.1329047904656472,0.6873319853053462
2017-07-01 16:03:51.416633009,0.4296,-0.6516,-0.1263,0.2684128080680521,-0.8729270818856454,-0.17262831081978314,0.9294340533469047
2017-07-01 16:03:51.616761028,0.303,-1.3657,-0.3561,0.35515046856554777,-1.1552899621466177,-0.2267171619479312,1.2297265645178141
2017-07-01 16:03:51.816758990,0.1774,-0.9917,-0.16,0.4489276163286945,-1.4771365350889998,-0.28717073197595533,1.5703297033747103
2017-07-01 16:03:52.168579810,0.2027,-0.7212,-0.0597,0.6389828406214829,-2.1325725441934535,-0.4009054785258571,2.2620543604362133
2017-07-01 16:03:52.216750025,0.4113,-1.2292,-0.1981,0.6659589802260092,-2.225165007118279,-0.4169373523331927,2.3598087693747494
2017-07-01 16:03:52.416801989,0.1604,-0.7405,-0.1484,0.7844108166838138,-2.6393389390303064,-0.4894571623927603,2.7966012726575387
2017-07-01 16:03:52.616765975,0.3952,-1.0326,-0.3983,0.9186128683173435,-3.094619853412718,-0.5778713427654963,3.279398866829707
2017-07-01 16:03:52.816937983,0.2798,-1.305,-0.2065,1.06416578940011,-3.6026642220998064,-0.6746517141441489,3.816646860783062
2017-07-01 16:03:53.169230100,0.201,-0.8262,-0.0384,1.3452772672861018,-4.599334828061298,-0.8497458484115098,4.866797693903765
2017-07-01 16:03:53.216821014,0.2396,-0.7918,-0.1019,1.3837951036977298,-4.735767758879732,-0.8736299944581897,5.010550321300005
2017-07-01 16:03:53.416999995,0.3551,-1.3857,-0.2793,1.560039943315434,-5.365165161175041,-0.9852845374043004,5.673579773923517
2017-07-01 16:03:53.616881012,0.3347,-0.7104,-0.2477,1.749394519908345,-6.02200791287243,-1.1066690985803032,6.367862826940923
2017-07-01 16:03:53.816752016,0.4314,-1.5838,-0.3185,1.9559733584499275,-6.742088064970592,-1.2407711502301595,7.128891660141026
2017-07-01 16:03:54.171070090,0.2074,-1.0605,-0.0831,2.348219902231115,-8.151734997790715,-1.488930864668268,8.612887744723142
